title,url
,https://www.ebay.com/itm/164356376328?epid=15055364342&hash=item2644674708:g:59IAAOSwS6pjUwMW&amdata=enc%3AAQAHAAAA4KPx%2FhL71cYBH5J0p5hEjve0akK4Jo9czvL22zipcH1EsNIvri82veDS8%2FHjXRvJ%2BGn2L2R1KR5noRMUH5eWCBue4bIMww7pfyvMW6QqkRCXNgImwhGN1KfqJkYuiLLg3XybWA7iHjv1AuJl0917d3ZBeNhEEKSiEzYddi2a6DFFRujbYMjVvpkTHO7uqQw0PYlXw5ilnuipX1dfOephKHgrv5gEl23aya5JqF%2Brfu6MlvpXsCE9xFcpZysncQ0oTSTGMMw%2Fs2a8YghVTDIQSu1vwq6XninqSwTm2FRcrVQE%7Ctkp%3ABFBMvu-jlelh
"Samsung Galaxy S20 Ultra 5G SM-G988 - 128, 256, 512- Black, Gray, White Verizon",https://www.ebay.com/itm/165880938682?epid=25036891924&hash=item269f4640ba:g:KyQAAOSwV-Fjv3ul&amdata=enc%3AAQAHAAAA4CF0GHnYuVX4XX%2FZXBr16P3B2XctuaA%2FZIX%2BMH27%2FJ9ndrSB8VS%2F6TJCWKO502yogOsVGDchycTYdNUZbSHM4s06emqvBfKiwJnSzlFesq%2FazkjWRqQCXdOyaaX6HMw8iAlHfM%2BOc5w1hjvp3CjSj%2Bg5fCq3YQe8%2BPwX9ucWXncub5DLTOZ1Q7sJssp%2FXtU3GM8z6QsynsfH4PFT%2FP%2BuIvbiHpvymPDZG6c4hurb5P2PThnXbBMgZbm6f6%2BSqJCkOSEI4NNOCeg1miFXvxDx6suGEUnfcXpKF65upbRIVg74%7Ctkp%3ABFBMvu-jlelh&var=465381376868
Samsung Galaxy S20 5G SM-G981U - 128GB - Cosmic Gray (Unlocked) Smartphone,https://www.ebay.com/p/25055820570?iid=325595706535
Samsung Galaxy S20+ Plus 5G G986U Sprint Verizon AT&T Unlocked - Acceptable -,https://www.ebay.com/p/15057641925?iid=255269951424&var=555620183992
Samsung Galaxy S10e SM-G970 128GB Unlocked Smartphone Android BRAND NEW & SEALED,https://www.ebay.com/itm/374488770743?hash=item57314528b7:g:JvQAAOSwsMti559N&var=643447179425
Samsung Galaxy S20+ Plus 5G 128GB Factory Unlocked T-Mobile AT&T Ultra Simple,https://www.ebay.com/p/27036884038?iid=165336477654
Samsung Galaxy Note20 5G SM-N981U 128GB Mystic Gray(Unlocked)Verizon AT&T Mobile,https://www.ebay.com/p/9040080100?iid=284999381221
Samsung Galaxy A71 UW 5G 128GB Prism Black T-Mobile Xfinity Verizon Unlocked,https://www.ebay.com/p/24044825744?iid=165725241347&var=465234433640
Samsung Galaxy S10 128GB Unlocked Smartphone Various Colours Brand New Boxed,https://www.ebay.com/itm/255616156979?epid=22032360699&hash=item3b83e90533:g:n4wAAOSwK21jg8Sx&amdata=enc%3AAQAHAAAA4P5dMT0%2B2P6wtWT7SGVeNAwmq8tlac8HRRFyi6RM7sJW%2FD4ml7uYACGrMo3JYQzvcbxb8FXmNLRgl47FFTPuNyGKa3CkO0ZSf6dQj%2BpOowObxOzse5rRI7bBMzEkcyNDQcjg120cc%2BDtB%2FyabZ6IEHCClSL7YCYr4m28F6ORG7LkW5Lyi0cmH2y5k4BcYUNvbYyVCwaATvfUR2XdQILLXXSnlmR7Xxp8Ln1IGJMGXhEimxMeTgPqBH33ROmLuq%2FpQuRq%2FV8wAgARyscR%2BAZGotc972jHV2NZqE4HwYg15l1e%7Ctkp%3ABFBMwO-jlelh&var=555554038909
"Samsung Galaxy S21 Ultra, 5G, 128GB, Phantom Black, Unlocked - Fair",https://www.ebay.com/itm/225453719760?epid=3057122441&hash=item347e16c0d0:g:nGwAAOSwjtxkDLea&amdata=enc%3AAQAHAAAA4A1SfNHbBgRXa3vRpwyicGCz6vbRE7Up9xQxV2TkY0gs0Df9HrgftoIIYv3V0OCTcdUYBD8WXZd3ILjX0cdoadfxVThdBpvf5YQoGeHUzvExLhiuVZTwnlDIVZP9y8aku6LN6osyCXsTfr5ew%2FWbg5DctamMVakjLhYVhJo%2BaqOoKDKxMMKQvVBMBy7PdZjBWTph%2FFP4kSn%2BRYwep%2BzcpPfUbXtpOPHuRWy1QcAPE1x7XPW22nqw4I9sXFrAySDT0T7CgDbNQjvOcfyLGyiPTxDvHOmcSRGHwTR42o1lJ0YO%7Ctkp%3ABFBMwO-jlelh
Samsung Galaxy Note 10+ Plus N975U N975U1 - (Factory Unlocked) - OPEN BOX -,https://www.ebay.com/p/7035815134?iid=255439511049&var=555563476492
Samsung Galaxy S9+ SM-G965U- 64GB (Factory Unlocked) C Stock Light Shadow,https://www.ebay.com/p/7024754290?iid=184951729506&var=692737562019
Samsung Galaxy S10 G973U AT&T Sprint T-Mobile Verizon Unlocked - LCD SPOT SALE -,https://www.ebay.com/p/5029471802?iid=254675932774&var=554944467745
Samsung Galaxy Z Flip SM-F700F/DS 256GB Black (Sprint Only) BRAND NEW SEALED,https://www.ebay.com/p/19036884924?iid=225466944208
New Sealed Samsung Galaxy A13 Smartphone 64GB Unlocked 4G Dual Sim All Colours,https://www.ebay.com/itm/225466264553?hash=item347ed62be9:g:drUAAOSw1whjvWxv&var=524460685807
Samsung Galaxy S10e SM-G970U - 128GB - All Colors - (Unlocked) - Good,https://www.ebay.com/p/12047726318?iid=175266158557&var=474476217066
Samsung Galaxy A03s - UNLOCKED - Android 12,https://www.ebay.com/p/14052995960?iid=275066024489
Samsung Galaxy S8 - 64GB - Black - UNLOCKED - SM-G9500,https://www.ebay.com/p/2153733796?iid=175671414498&rt=nc
,https://www.ebay.com/itm/334470159283?epid=18036893799&hash=item4ddff99bb3:g:GwUAAOSwR6FirPMy&amdata=enc%3AAQAHAAAA4LTD8YYhHhJ8KrzdCpk1GigMrDUGzv2AgIlm1Ct16OdLW98vXJIDMKaXgAKs9mLYkMTcGA54qFBMWWYaX68xoPk6zUxHgbg%2FJbCxRRjKv0XJ%2BAn9ik1rlmcPj%2B655V0mncR0CQMh9pYvy3IBgg56GP%2FK7qVN1lTS7UmLMjDTWxEKRld73f%2FycjlRm79u9OSHRgS%2Be%2FPufJoK66QbUppw34%2FfIQ1cPI%2F%2BKs%2FZcOVwLNzJyu7M281l8aSEWB%2FHJ3v6r6%2BDe9MLy0i2xPXofRngZDQyjul7%2FGWAQwXt%2FYqcB3v8%7Ctkp%3ABFBM3o6klelh&var=543728089917
,https://www.ebay.com/itm/334470199829?epid=26036898531&hash=item4ddffa3a15:g:GqkAAOSwnNVirPMd&amdata=enc%3AAQAHAAAA4BrNCqSLIPrIvGTHpu7xjdI%2FL5z4qagoe%2FhYXB1jFbkIF7petXGNANZM3cBiq1B23WS7LPbSiiwmtNNJ6KYygP5yejUyOVQ0X%2Fe%2FiFb66dlM017u2WRpevLzoRAYjYoZO9AF0%2FM05CE8Cy50tO%2BLiJwb9b3Yzd71n%2Bd4FVzOCO0MbJ5I1insbIJMOxUBJzxbkHqJiUznRBZcvXLvsdFAFdMPGaKyhuoIk%2BWxeBdI%2BvKaSzu1DF7rkntLK7%2Foro9z%2BI%2BPmxwrpIfSa90XNPI%2FZ4EJLCQfwaIRk2vWtBOwlyP1%7Ctkp%3ABFBM3o6klelh&var=543727997679
Samsung Galaxy Note 20 Ultra Unlocked N986U 128GB Good,https://www.ebay.com/itm/334481215887?hash=item4de0a2518f:g:VOcAAOSwVVxjcpMs&amdata=enc%3AAQAHAAAA4JsNH1S%2B4m5RLN8q4daJUcc8vStUkgQlELf2EExp%2FsWSgTs%2BIyGMZZFq5kXyD7r7Gpxzop7Y2VYoIAwKuxm9nT0do1wION%2BBhr14CfOjZKaB0BvBMahAZlhwPXu6u28HmxbQoZ9K8JYsQFyof1pFere7uTncCYxPDS4u9GE2AXvqTnGwae9EmwUO%2FTzszvW6%2F8nqr3edm7Upb0wb1%2BIoZLXn7rMjVQDRp86Q55%2F1qswipysWoRhmv5st3Ddhg8xJ4SPXZX7gkYI65EQCHFnnUxh22kjXAZzCv6cs4XLmU9cv%7Ctkp%3ABFBM3o6klelh&var=543728103733
"Samsung Galaxy S21, 5G, 128GB, Phantom Grey, Unlocked - Fair Condition",https://www.ebay.com/itm/334728586748?epid=26058018458&hash=item4def60e5fc:g:NWEAAOSwP2xkDLPy&amdata=enc%3AAQAHAAAA4LUIZI0KkwysYrnxBW3h4yY6LgKJ8wYsunh6XhHrgp20vXWT3noIvhl%2BKb7EJX77R3FhNYEyZMQ0JgsShqG%2B49GnTGumeFOK8k%2FJfIVuURDvr0UCtAL%2F1%2BDt27sspeStg%2FRT4yE5Q1ZDBfb%2Bzajqy6AVKEAE0%2BNFbQB%2FzhktPXMaDrHIyYu2Ca02%2BgoACrQ%2Bd%2FYXqRBTuaAxeyHa1R87UtnM3%2BzDcavDt68xDTGKgTn7O%2Bjgj8c5r7qxqE32fg9D%2BnZf0ZjrfcyEX7dE%2B5JOMJFyTpXeFpw1fr%2FRlk3RjgmN%7Ctkp%3ABFBM3o6klelh
"SAMSUNG Galaxy S23, S23+, S23Ultra 5G Unlocked Smartphone Cellphone",https://www.ebay.com/itm/354557412430?hash=item528d44c44e:g:mwkAAOSwMphj21XQ&var=623937687359
Samsung Galaxy Note 20 5G N981U (Factory Unlocked) 128GB Smartphone,https://www.ebay.com/p/9040080100?iid=325349047528&var=514292156334
Samsung Galaxy S22 S901 128GB US Cellular Smartphone Excellent,https://www.ebay.com/p/25055117005?iid=284950234610&var=586757506175
Samsung Galaxy S21+ Plus 5G G996U 128GB (Factory Unlocked) Smartphone- Good,https://www.ebay.com/p/20043689450?iid=325566893699&var=514596051985
Samsung Galaxy Note 8 SM-N950U - 64GB - Black (Unlocked) - B Stock Heavy Shadow,https://www.ebay.com/p/28030654897?iid=185294126719
Samsung Galaxy S20 | S20+ | S20 FE | S20 Ultra 5G 128GB - Unlocked Verizon AT&T,https://www.ebay.com/p/20038967004?iid=275507425786&var=576432572897
Samsung Galaxy S22 Ultra 128GB 256GB S908U US Cellular Excellent,https://www.ebay.com/p/15052286533?iid=285078137760&var=586977704888
Samsung Galaxy S10 S10e S10+ Plus 128GB 512GB Unlocked Verizon T-Mobile AT&T ,https://www.ebay.com/p/9029456909?iid=275343078481&var=575657175710
Samsung Galaxy Note 20 Ultra Unlocked N986U 128GB,https://www.ebay.com/p/27040076768?iid=334578850436&var=543728249628
Samsung Galaxy S21 | S21+ Plus 5G - 128GB - Unlocked | Verizon | T-Mobile | AT&T,https://www.ebay.com/itm/185795944955?epid=8043691369&hash=item2b424d21fb:g:PZMAAOSwOEZj~qg1&amdata=enc%3AAQAHAAAA4MEsrxysGaGCfETvwCkGnLYNLaS30hk3%2FdIKw%2FEgpNtNhNmdi94UBVF1f2tkfGFmS5J1VN7OjRu8zu9mX%2FrzSAwKo25qWh%2BfX9d9h2ronArPDTSgQkfl2K%2BZyPZRgcFcT888d6UvFg1ggQ%2BKp9JvPXdNxha5VcACh3SbaKLzvczsy8zQOlzfw%2FVSlHqgxLyqw4OE1CEJ1fm7%2BeX5Ze0Xg3eFMqNi6vl%2B95Jr9C2qVar3RZ%2FNjkkN1CTRI4wGBV%2FiRhos4hY4MpKZeH5NNqUR27MRzn2m164GtMSqcms6ZVpe%7Ctkp%3ABFBM4I6klelh&var=693744210310
Samsung Galaxy S20+ Plus 5G G986U Unlocked 128GB,https://www.ebay.com/itm/334582858558?epid=24036887789&hash=item4de6b1433e:g:-dMAAOSwEIpjPWyW&amdata=enc%3AAQAHAAAA4HZ2T%2BKkapvoUpNvG6xgziEGaxtnqGlB3%2F8ELVlNH3rBqifMv6uTda8ms%2Bn3kUOz%2F4oqF7ZnWxWowLke4XskBWgOhSR6Gc7J34K4YvDlQGPFPQWt3xS3v%2BCleweKpbAWXst3rCibyVswzy0Pe1cyemnghwtmxNcEARlBH1GMofonKL6zTeWLi%2FLEJGtpncrKXJm%2B0s68CzdEfw%2FyecCAOamFqUSf46Tr3MJOhXq4VElzmLN8GirK7rypRppUfGafT5pABxIKIlRMTwZckAx%2B37AQl7T1R8uu5sQPGT3X0elh%7Ctkp%3ABFBM4I6klelh&var=543682799869
,https://www.ebay.com/itm/334228691030?epid=27040076768&hash=item4dd1951856:g:-uIAAOSwh2Jhm7sf&amdata=enc%3AAQAHAAAA4OepQkzB0aQ0Ke8dhcA0jJtt3WMiTP%2FqsHlXEGlu9e%2BpCd5DyvhQB2eTS4Gt02VzsS8nqHjFafjNZL9qHQcaS1HMIKhfyQfAjBoxx1Ic0tC0z%2FN4gRkj0Qmm%2BtMz8PViMzzIKyyPkPODhK53U%2Btaz5Mn1Igfi0kD%2FUHMiiqLdXjUOr6ZUxcsDq5Fe07I%2BZyiB5MXWcB74EpFjJ8GyR9ybwNd7Z6zPYz0jSz5UWbTXIDg4yz8REBMkKckVVhp8eq%2F69qmRk3613UhBZ8K7e9%2BWVrsHbRqc9ugkSqnMIVKZcEM%7Ctkp%3ABFBM4I6klelh&var=543728333620
,https://www.ebay.com/p/19040790339?iid=294574166878&var=593296076580
Samsung Galaxy S20 | S20+ | S20 FE | S20 Ultra 5G 128GB - Unlocked Verizon AT&T,https://www.ebay.com/p/27043765755?iid=265959603760&var=565811646027
Samsung Galaxy Z Flip3 5G SM-F711U - 256GB - (Unlocked) - B Stock - Spot,https://www.ebay.com/p/22048607335?iid=185823464681&var=693780541148
Samsung Galaxy S21 5G SM-G991U 128GB Unlocked Smartphone - Good,https://www.ebay.com/p/28043687656?iid=195096160016&var=494943568074
NEW UNLOCKED SAMSUNG GALAXY S21 ULTRA 5G SM-G998U ALL COLORS AND MEMORY GSM+CDMA,https://www.ebay.com/p/13043687483?iid=204252543375&var=504820734119
Samsung Galaxy S20 FE 5G SM-G781U 128GB Cloud Navy Factory Unlocked 10/10 MINT!,https://www.ebay.com/p/19041200788?iid=115679349085
,https://www.ebay.com/itm/275382780260?hash=item401e17c164:g:cO4AAOSw6jdjdqXo&var=575822481148
Samsung Galaxy S22 SM-S901U - 128GB - All Colors - (T-Mobile Locked) - Good,https://www.ebay.com/itm/185540908487?hash=item2b331995c7:g:FC8AAOSw~kpi~A3O&var=693381105094
Samsung Galaxy A53 5G 128GB - Black SM-A536 (Unlocked T-Mobile AT&T) Open Box,https://www.ebay.com/p/9052996590?iid=275544148948&var=576542267879
Samsung S20+ Plus 5G Unlocked G986U 128GB Spot,https://www.ebay.com/p/25055820570?iid=295269545611&var=593458929679
Samsung Galaxy S21 | S21+ Plus 5G 128GB - (Unlocked) Verizon T-Mobile AT&T,https://www.ebay.com/p/8043691369?iid=266153124820&var=565984831287
Samsung Galaxy S20 FE Unlocked 5G SM-G781V - 128GB - Cloud Navy,https://www.ebay.com/itm/304833503828?epid=26041210699&hash=item46f97e2254:g:sGsAAOSw0txkCqTJ&amdata=enc%3AAQAHAAAA4NnueV4tINesVo9ziyprBhjk6jx4lPQA5sGSApN%2FDnn4wieifzGeQLb9sFmUsQgOadPOEkel%2FUK8SV2MgOTcP1KLXII63qX0OV0jVOiyFDNGvjUGHTvtiTibf6iW1R0N9zvGbihAdOqPYjWti6RM7tE%2BtYFXK%2B8lUXBCcBaYzoUoduO%2FWHMGm4niEnRd64ekEihnTsm0i9yF5%2BxPNRpQ4HT9Rht6T8Rylmwg5qTNHpp66ok%2FWEG4hKyiRD88frit4s9WMZupBTGZGmZBoZwryGEfn%2BrNIpVhRfKZDXClxRdW%7Ctkp%3ABFBM4o6klelh
Samsung Galaxy A11 - UNLOCKED,https://www.ebay.com/itm/274655053879?epid=8045797747&hash=item3ff2b78837:g:9z0AAOSw0D1in7UP&amdata=enc%3AAQAHAAAA0LHMWCTFIkm6HaXGCy73Fs6mSDtildgYhCRFUMWiIiHI1nRgCyslC%2FQCY1eRuHuVgrD1dFcgnH65y%2FirJFCamlNo3hSQeDSk2pFZkFRemLs%2BqAr%2BG2WtzaGIQkvOSEEfj%2B65n0WGfcq2AhXmwCMd6F0ouwNlr%2FzwYaV9GIbcxswH3Rg27WvIp7038uXZhS4DaB4IgSDVsbHTUUK%2BlT%2FZv%2Fc8G%2B4kMhXi6iwoBtkcORrjs0ZcW5LANjff0sx9vwdihhG7j7NVIueB%2FJ5TSlNvh6M%3D%7Ctkp%3ABFBM4o6klelh
Samsung Galaxy Z Flip 3 5G 256GB Unlocked  CONDTION 9/10. WANT TO SELL SOON.,https://www.ebay.com/itm/134517557010?epid=22048607335&hash=item1f51df0712:g:35EAAOSwNjZkJkcT&amdata=enc%3AAQAHAAAA4DxidcCNGneKpB5i5WM1c9xIRTNB2dxvmaZDauEyT%2FGijK0RgucEmATSL%2FukXeh%2BuU%2FJbgb9rKXpnxLsOoUl%2FUQw%2FTKSxG%2FDhMAZUaluFk0ZvznpiK3BB9hLQUIivUWJCwQ%2F%2FnCICtpjCGJf%2BmYOAn1d0od1nSQH9dAehlYubKxV2ZTGMWTphtXs4ShbgC5ZIkrxEkrrrHcSVl7XWO2pB8WLeVKnoaNJudFZkmcUoxsw9xzuRbZ8NbSlFzcR1g9OymTKj6EGEHXDUGacvsLKUdjqzfHK7JmXyXyo3YuAg1Ow%7Ctkp%3ABFBM4o6klelh
New AT&T Samsung Galaxy S21 FE 5G SM-G990U 128GB Graphite (US Model),https://www.ebay.com/itm/155401149618?epid=22051766050&hash=item242ea15cb2:g:MZ4AAOSw2Zxj5YFe&amdata=enc%3AAQAHAAAA4Pj0wdqc03GR8FHqRCVchXyQB1Sj3Jo3Axjy1In3pQDhNwGVSxTagTZ13OuBdjgpDGH9vZ11edwEwoKVqSeTMSlLU8XwqVkN5WoExq35da2SJHGYd2WQLk%2FTrjX72y%2FKTpIynbOdnGMh5Vcr2fD4es5omXU6B7UAJ9D6ac3Foxol0fZgUFk9WOVaUaquLvUk5i8PJGn0q46oivk41Cqojmi3gvLcRfuwGCLcbSfD9io0gGDZc8pagVs6XPL7uRmHZmpc%2F%2FVbLjCKkCnaLdBfXL0DvlWEaDjyvxjkAs0wHYkg%7Ctkp%3ABFBM4o6klelh
Samsung Galaxy Note 9 N960U 128GB Factory Unlocked Smartphone,https://www.ebay.com/p/9025368407?iid=325334675201&var=514254506102
Samsung Galaxy Note10+ Plus SM-N975U 256GB All Colors (Unlocked) Heavy Scratch,https://www.ebay.com/p/24056237871?iid=175501857704&var=474823692575
Samsung Galaxy Note 10 | Note 10+ Plus 256GB - (Unlocked) T-Mobile AT&T Verizon,https://www.ebay.com/p/9057218890?iid=255640405570&var=555574989561
Samsung Galaxy S20 5G G981U Unlocked 128GB Spot,https://www.ebay.com/p/26036898531?iid=294824352820&var=593305727778
Samsung Galaxy S22 Ultra SM-S908U - (Unlocked) - COLOR AND SIZE OPTIONS,https://www.ebay.com/p/2323332005?iid=256014591149&var=555949331688
BRAND NEW Samsung Galaxy S21 S21+ plus S21 Ultra Unlocked smartphone BRAND NEW,https://www.ebay.com/p/3057122441?iid=374531095602&var=643502343640&rt=nc
Samsung Galaxy S20 FE 5G - 128GB - Factory Unlocked - Excellent Condition,https://www.ebay.com/itm/115014458990?epid=19041200788&hash=item1ac7655e6e:g:X9kAAOSwJZhhUh73&amdata=enc%3AAQAHAAAA4DBOZde6kxQDgZpo2vJKHyUpxQgwAEHmm6UftU%2BvGxl4YBkmxOWbapv3yQC628Ud2yfgCeRGISKq%2BodxGhbuIN7UtndFY9S9MwUTTm7wedGVcJyMiG1aNVFO6VD6rJsdBYnafvkyqJKFx8YkBBLbvzwmTR%2Fp4dtDWSZSH%2FzQhnF2m%2FtV8b%2F5isycgrHUdbsqOLdIubfnGdIn1wFZzCRnqTc%2FPHU54YqJg8YskNgpqzGxbNcpZDUEfbYLWoiZ8guuMrQugQUpEnryByOqw6eWdfP2qu4M4v5ZcAWlM%2Bny1Cdn%7Ctkp%3ABFBM4o6klelh&var=415106806388
Samsung Galaxy S20+ Plus 5G G986U Unlocked 128GB Open Box,https://www.ebay.com/itm/334582850759?epid=20036893230&hash=item4de6b124c7:g:Xo8AAOSw9ChjPWq5&amdata=enc%3AAQAHAAAA4EktGa8xSgOEtqq%2Fb61DC5FpEmlPXCMwB5ySOweh3dIta3s7Nnu0zpfY0zxVEgTlfWzhnCn5xRtIBibR6fH%2BdwQXqsq0Qg%2FqIVKyEBwL41CtsteD0wiYOOeREyzemaDFBNkjBAlO%2FJy2Jriw3G700QjmkB62qQEAO0N5Fpt95ARuSdsJADq8WoZxPf8bfb9eBRaMA78tTssxIgdzn%2FNSaoy2zVQxXUm9eYSnXYRWEOLtkzEVQVit%2Ft%2FMRA%2BPSi4MLFoEDULuXeMtrcYTt49D7byJwapM%2F3SFaFA4vNr3edG8%7Ctkp%3ABFBM4o6klelh&var=543682540513
Samsung Galaxy Note 10+ Plus N975U - All Colors - Factory Unlocked - EXCELLENT -,https://www.ebay.com/p/26035820207?iid=255660131947&var=555596369794
Samsung Galaxy S9+ Plus SM-G965U 64GB (Unlocked) C Stock - Heavy Burn,https://www.ebay.com/p/6051639270?iid=175317362401&var=474544508508
New Sealed Samsung Galaxy A14 Smartphone 64GB Unlocked 4G Dual Sim All Colours,https://www.ebay.com/itm/225486419532?hash=item348009b64c:g:0H4AAOSwEwdkFhML&var=524491777994
"Samsung Galaxy S21, 5G, 128GB, Phantom Grey, Unlocked Brand New",https://www.ebay.com/p/26058018458?iid=256031870477&rt=nc
Samsung Galaxy S21 5G SM-G991U - 128GB - Gray - (T-Mobile) - New in Box,https://www.ebay.com/p/2314733154?iid=185505316866
NEW Samsung Galaxy S20 ULTRA 5G 128GB | 512GB Smartphone,https://www.ebay.com/p/23036905357?iid=225221356914&var=524160220284
Samsung Galaxy S10e SM-G970U - 128GB - All Colors - (Unlocked) - C Stock,https://www.ebay.com/p/13057292030?iid=195153562447&var=494970612105
Samsung Galaxy S10 SM-G973U - 128GB - Black - (Unlocked) - C stock,https://www.ebay.com/p/19030856390?iid=175226982672
